transaction_id,customer_id,product_id,city,transaction_date,quantity,price,discount,revenue
6837,1893,103,Delhi,2025-06-11,1,1300.0,0.35,845.0
6838,1879,109,Hyderabad,2025-12-21,3,65000.0,0.25,146250.0
6839,1014,110,Delhi,2025-08-12,4,45000.0,0.25,135000.0
6840,1023,106,Bangalore,2025-07-31,3,80000.0,0.2,192000.0
6841,1651,110,Hyderabad,2025-12-12,1,45000.0,0.05,42750.0
6842,1415,101,Mumbai,2025-04-26,5,250000.0,0.15,1062500.0
6843,1304,103,Hyderabad,2026-03-23,4,1300.0,0.25,3900.0
6844,1337,101,Chennai,2025-12-25,2,250000.0,0.3,350000.0
6845,1993,103,Bangalore,2026-01-28,5,1300.0,0.2,5200.0
6846,1651,110,Hyderabad,2025-08-22,3,45000.0,0.05,128250.0
6847,1287,101,Mumbai,2026-02-24,1,250000.0,0.2,200000.0
6848,1670,101,Mumbai,2025-11-13,1,250000.0,0.3,175000.0
6849,1464,104,Delhi,2025-07-27,3,8000.0,0.2,19200.0
6850,1782,110,Bangalore,2025-07-11,2,45000.0,0.4,54000.0
6851,1053,106,Chennai,2025-05-19,1,80000.0,0.15,68000.0
6852,1255,109,Mumbai,2025-04-21,3,65000.0,0.1,175500.0
6853,1270,103,Mumbai,2026-01-28,1,1300.0,0.1,1170.0
6854,1530,102,Hyderabad,2025-06-23,3,70000.0,0.3,147000.0
6855,1905,107,Bangalore,2025-08-14,1,50000.0,0.1,45000.0
6856,1503,110,Chennai,2025-07-22,5,45000.0,0.15,191250.0
6857,1516,104,Hyderabad,2025-02-08,4,8000.0,0.3,22400.0
6858,1565,101,Mumbai,2025-11-12,4,250000.0,0.1,900000.0
6859,1082,101,Bangalore,2026-02-14,3,250000.0,0.4,450000.0
6860,1345,106,Mumbai,2025-05-28,3,80000.0,0.3,168000.0
6861,1384,106,Mumbai,2025-10-11,1,80000.0,0.4,48000.0
6862,1739,110,Hyderabad,2025-07-22,2,45000.0,0.3,62999.99999999999
6863,1092,104,Chennai,2026-02-23,3,8000.0,0.2,19200.0
6864,1357,105,Mumbai,2025-04-11,3,45000.0,0.4,81000.0
6865,1803,104,Chennai,2025-11-30,3,8000.0,0.05,22800.0
6866,1012,106,Mumbai,2025-06-01,1,80000.0,0.3,56000.0
6867,1568,102,Mumbai,2026-01-18,4,70000.0,0.1,252000.0
6868,1819,107,Hyderabad,2025-11-03,2,50000.0,0.1,90000.0
6869,1893,107,Delhi,2025-12-19,4,50000.0,0.05,190000.0
6870,1932,109,Hyderabad,2025-05-19,3,65000.0,0.2,156000.0
6871,1010,109,Hyderabad,2025-08-13,4,65000.0,0.1,234000.0
6872,1640,106,Hyderabad,2025-09-06,1,80000.0,0.2,64000.0
6873,1078,102,Delhi,2025-04-17,3,70000.0,0.2,168000.0
6874,1591,105,Hyderabad,2025-11-05,3,45000.0,0.25,101250.0
6875,1502,103,Hyderabad,2025-05-12,2,1300.0,0.05,2470.0
6876,1226,105,Hyderabad,2025-10-07,2,45000.0,0.35,58500.0
6877,1774,109,Delhi,2026-03-14,1,65000.0,0.05,61750.0
6878,1470,109,Chennai,2025-03-07,4,65000.0,0.05,247000.0
6879,1911,103,Delhi,2025-04-26,2,1300.0,0.4,1560.0
6880,1513,106,Hyderabad,2025-09-20,3,80000.0,0.05,228000.0
6881,1714,102,Delhi,2026-01-18,2,70000.0,0.2,112000.0
6882,1292,105,Chennai,2025-12-13,3,45000.0,0.3,94500.0
6883,1141,107,Delhi,2026-03-01,5,50000.0,0.15,212500.0
6884,1198,104,Delhi,2025-05-15,4,8000.0,0.3,22400.0
6885,1282,107,Delhi,2025-11-17,4,50000.0,0.25,150000.0
6886,1268,106,Hyderabad,2025-05-26,2,80000.0,0.3,112000.0
6887,1226,107,Hyderabad,2025-06-25,5,50000.0,0.1,225000.0
6888,1221,107,Hyderabad,2025-11-23,5,50000.0,0.25,187500.0
6890,1419,107,Bangalore,2025-07-26,5,50000.0,0.4,150000.0
6891,1280,102,Chennai,2025-04-27,3,70000.0,0.3,147000.0
6892,1496,107,Bangalore,2025-06-12,2,50000.0,0.2,80000.0
6893,1822,106,Bangalore,2025-12-17,5,80000.0,0.3,280000.0
6894,1981,108,Chennai,2025-08-05,4,15000.0,0.15,51000.0
6895,1763,107,Hyderabad,2026-12-01,4,50000.0,0.35,130000.0
6896,1083,102,Delhi,2026-02-12,1,70000.0,0.1,63000.0
6897,1190,105,Hyderabad,2026-06-01,4,45000.0,0.2,144000.0
6898,1705,109,Chennai,2025-09-29,4,65000.0,0.1,234000.0
6899,1511,103,Hyderabad,2026-01-25,2,1300.0,0.1,2340.0
6900,1914,101,Chennai,2026-04-03,3,250000.0,0.25,562500.0
6901,1218,105,Hyderabad,2026-03-31,2,45000.0,0.35,58500.0
6902,1086,106,Delhi,2025-09-21,5,80000.0,0.4,240000.0
6903,1991,104,Chennai,2026-12-01,2,8000.0,0.4,9600.0
6904,1350,110,Hyderabad,2025-06-09,1,45000.0,0.1,40500.0
6905,1590,109,Hyderabad,2025-02-11,3,65000.0,0.2,156000.0
6906,1724,102,Hyderabad,2025-11-30,4,70000.0,0.25,210000.0
6907,1559,110,Delhi,2026-02-10,5,45000.0,0.4,135000.0
6908,1606,110,Bangalore,2025-12-13,5,45000.0,0.25,168750.0
6909,1475,110,Delhi,2025-08-02,4,45000.0,0.4,108000.0
6910,1980,105,Mumbai,2026-01-19,4,45000.0,0.15,153000.0
6911,1097,106,Delhi,2025-07-28,5,80000.0,0.3,280000.0
6912,1349,108,Delhi,2026-02-09,5,15000.0,0.2,60000.0
6913,1290,102,Bangalore,2025-09-27,3,70000.0,0.35,136500.0
6914,1988,108,Chennai,2025-09-07,1,15000.0,0.15,12750.0
6915,1522,106,Mumbai,2026-03-27,5,80000.0,0.4,240000.0
6916,1969,101,Hyderabad,2025-05-16,3,250000.0,0.3,525000.0
6917,1742,105,Mumbai,2026-09-03,2,45000.0,0.15,76500.0
6918,1563,108,Hyderabad,2025-10-14,5,15000.0,0.35,48750.0
6919,1036,105,Bangalore,2025-07-24,3,45000.0,0.3,94500.0
6920,1127,110,Hyderabad,2026-01-04,5,45000.0,0.15,191250.0
6921,1433,106,Bangalore,2025-11-13,5,80000.0,0.35,260000.0
6922,1343,108,Bangalore,2025-09-05,1,15000.0,0.15,12750.0
6923,1995,107,Hyderabad,2026-01-29,3,50000.0,0.35,97500.0
6924,1563,105,Hyderabad,2026-02-18,3,45000.0,0.3,94500.0
6925,1645,110,Chennai,2025-04-26,4,45000.0,0.2,144000.0
6926,1962,108,Mumbai,2025-10-22,3,15000.0,0.35,29250.0
6927,1747,108,Delhi,2025-09-21,2,15000.0,0.4,18000.0
6928,1067,106,Mumbai,2026-04-06,5,80000.0,0.35,260000.0
6929,1873,106,Delhi,2025-09-11,1,80000.0,0.2,64000.0
6930,1708,104,Chennai,2026-02-28,2,8000.0,0.15,13600.0
6931,1422,105,Bangalore,2025-09-05,2,45000.0,0.25,67500.0
6932,1963,109,Bangalore,2025-09-24,5,65000.0,0.35,211250.0
6933,1209,110,Mumbai,2025-08-16,5,45000.0,0.1,202500.0
6934,1023,101,Bangalore,2025-08-19,3,250000.0,0.15,637500.0
6935,1341,104,Mumbai,2025-09-19,1,8000.0,0.05,7600.0
6936,1635,102,Mumbai,2026-03-26,2,70000.0,0.15,119000.0
6937,1985,110,Bangalore,2025-11-27,3,45000.0,0.3,94500.0
6938,1887,110,Delhi,2026-04-16,2,45000.0,0.1,81000.0
6939,1976,101,Hyderabad,2025-06-08,2,250000.0,0.4,300000.0
6940,1847,109,Chennai,2026-02-04,1,65000.0,0.2,52000.0
6941,1881,101,Mumbai,2025-12-01,3,250000.0,0.35,487500.0
6942,1090,101,Chennai,2025-07-21,4,250000.0,0.1,900000.0
6943,1643,107,Chennai,2025-12-29,3,50000.0,0.4,90000.0
6944,1484,108,Delhi,2026-03-14,1,15000.0,0.2,12000.0
6945,1095,107,Chennai,2025-05-09,5,50000.0,0.05,237500.0
6946,1890,109,Chennai,2025-05-08,3,65000.0,0.4,117000.0
6947,1150,103,Bangalore,2025-09-28,3,1300.0,0.4,2340.0
6948,1486,107,Mumbai,2026-03-16,1,50000.0,0.2,40000.0
6949,1207,108,Hyderabad,2025-10-22,3,15000.0,0.3,31500.0
6950,1046,101,Mumbai,2026-02-09,3,250000.0,0.2,600000.0
6951,1657,110,Bangalore,2026-08-03,3,45000.0,0.3,94500.0
6952,1708,109,Chennai,2025-04-27,1,65000.0,0.35,42250.0
6953,1418,103,Hyderabad,2025-07-31,2,1300.0,0.15,2210.0
6954,1574,110,Bangalore,2025-05-27,1,45000.0,0.3,31500.0
6955,1417,104,Chennai,2026-03-13,4,8000.0,0.05,30400.0
6956,1498,107,Delhi,2025-11-11,5,50000.0,0.4,150000.0
6957,1466,103,Hyderabad,2025-08-19,5,1300.0,0.25,4875.0
6958,1535,109,Mumbai,2025-10-24,3,65000.0,0.4,117000.0
6959,1189,109,Bangalore,2025-05-03,2,65000.0,0.25,97500.0
6960,1249,105,Chennai,2025-08-11,4,45000.0,0.3,126000.0
6961,1056,102,Hyderabad,2026-01-15,5,70000.0,0.4,210000.0
6962,1558,102,Bangalore,2025-09-16,3,70000.0,0.3,147000.0
6963,1811,108,Hyderabad,2025-12-20,1,15000.0,0.3,10500.0
6964,1392,104,Chennai,2025-11-24,2,8000.0,0.35,10400.0
6965,1223,106,Mumbai,2025-06-28,4,80000.0,0.35,208000.0
6966,1881,102,Mumbai,2025-04-28,5,70000.0,0.15,297500.0
6967,1367,107,Mumbai,2026-04-08,1,50000.0,0.1,45000.0
6968,1550,108,Mumbai,2025-11-20,2,15000.0,0.4,18000.0
6969,1467,104,Mumbai,2026-12-03,5,8000.0,0.1,36000.0
6970,1453,101,Mumbai,2025-10-25,1,250000.0,0.3,175000.0
6971,1495,108,Mumbai,2026-01-04,1,15000.0,0.1,13500.0
6972,1901,103,Hyderabad,2025-08-23,2,1300.0,0.25,1950.0
6973,1322,106,Bangalore,2025-05-28,3,80000.0,0.35,156000.0
6974,1340,107,Delhi,2026-02-22,5,50000.0,0.15,212500.0
6975,1199,108,Hyderabad,2025-08-03,4,15000.0,0.05,57000.0
6976,1435,108,Hyderabad,2026-02-22,5,15000.0,0.05,71250.0
6977,1180,105,Mumbai,2025-08-10,5,45000.0,0.1,202500.0
6978,1720,101,Mumbai,2026-02-08,5,250000.0,0.1,1125000.0
6979,1394,101,Delhi,2026-02-26,3,250000.0,0.35,487500.0
6980,1278,101,Chennai,2026-04-03,2,250000.0,0.35,325000.0
6981,1666,104,Hyderabad,2025-08-26,1,8000.0,0.4,4800.0
6982,1247,107,Chennai,2025-11-20,5,50000.0,0.3,175000.0
6983,1084,110,Delhi,2025-05-25,2,45000.0,0.05,85500.0
6984,1517,108,Hyderabad,2025-10-05,4,15000.0,0.35,39000.0
6985,1324,109,Mumbai,2025-10-11,5,65000.0,0.4,195000.0
6986,1760,108,Delhi,2025-12-31,3,15000.0,0.2,36000.0
6987,1082,107,Bangalore,2025-03-08,3,50000.0,0.4,90000.0
6988,1015,104,Hyderabad,2025-05-14,1,8000.0,0.35,5200.0
6989,1868,101,Delhi,2026-04-02,3,250000.0,0.05,712500.0
6990,1974,107,Delhi,2025-08-20,3,50000.0,0.2,120000.0
6991,1428,108,Bangalore,2025-05-21,2,15000.0,0.3,21000.0
6992,1424,101,Hyderabad,2025-10-24,2,250000.0,0.2,400000.0
6993,1213,108,Delhi,2026-03-24,5,15000.0,0.25,56250.0
6994,1198,108,Delhi,2025-07-10,2,15000.0,0.4,18000.0
6995,1540,109,Hyderabad,2025-09-20,4,65000.0,0.1,234000.0
6996,1425,107,Hyderabad,2026-04-15,5,50000.0,0.25,187500.0
6997,1014,105,Delhi,2026-01-15,5,45000.0,0.3,157500.0
6998,1205,110,Bangalore,2025-07-25,3,45000.0,0.35,87750.0
6999,1648,107,Delhi,2025-09-18,5,50000.0,0.25,187500.0
7000,1239,104,Mumbai,2026-12-01,1,8000.0,0.1,7200.0
7001,1454,107,Mumbai,2025-04-22,1,50000.0,0.4,30000.0
7002,1802,107,Mumbai,2025-04-16,2,50000.0,0.15,85000.0
7003,1639,107,Delhi,2025-12-01,4,50000.0,0.3,140000.0
7004,1452,101,Chennai,2025-06-19,5,250000.0,0.35,812500.0
7005,1708,102,Chennai,2025-08-05,4,70000.0,0.35,182000.0
7006,1317,108,Delhi,2025-12-20,2,15000.0,0.4,18000.0
7007,1131,102,Chennai,2025-06-07,4,70000.0,0.2,224000.0
7008,1850,108,Bangalore,2025-10-26,1,15000.0,0.2,12000.0
7009,1534,110,Delhi,2025-09-04,4,45000.0,0.4,108000.0
7010,1881,104,Mumbai,2025-10-02,2,8000.0,0.25,12000.0
7011,1138,110,Hyderabad,2025-09-01,3,45000.0,0.35,87750.0
7012,1428,103,Bangalore,2026-04-04,4,1300.0,0.4,3120.0
7013,1318,103,Delhi,2025-05-24,4,1300.0,0.4,3120.0
7014,1875,101,Chennai,2025-04-26,4,250000.0,0.2,800000.0
7015,1689,101,Mumbai,2025-05-01,2,250000.0,0.25,375000.0
7016,1436,107,Hyderabad,2025-11-19,5,50000.0,0.15,212500.0
7017,1620,104,Bangalore,2025-05-27,4,8000.0,0.05,30400.0
7018,1498,107,Delhi,2025-06-27,4,50000.0,0.3,140000.0
7019,1786,110,Delhi,2025-06-01,1,45000.0,0.3,31500.0
7020,1928,106,Delhi,2025-07-16,5,80000.0,0.1,360000.0
7021,1215,109,Hyderabad,2025-06-20,4,65000.0,0.35,169000.0
7022,1182,103,Delhi,2026-04-03,3,1300.0,0.05,3705.0
7023,1922,102,Bangalore,2025-09-27,4,70000.0,0.25,210000.0
7024,1464,101,Delhi,2025-04-19,5,250000.0,0.3,875000.0
7025,1967,108,Delhi,2025-12-25,1,15000.0,0.25,11250.0
7026,1896,109,Chennai,2025-10-30,2,65000.0,0.05,123500.0
7027,1650,104,Delhi,2025-08-23,1,8000.0,0.05,7600.0
7028,1443,110,Bangalore,2025-06-17,1,45000.0,0.2,36000.0
7029,1752,102,Hyderabad,2025-12-25,2,70000.0,0.1,126000.0
7030,1540,101,Hyderabad,2026-03-29,3,250000.0,0.05,712500.0
7031,1409,104,Bangalore,2026-07-01,4,8000.0,0.25,24000.0
7032,1610,101,Bangalore,2025-12-08,4,250000.0,0.2,800000.0
7033,1044,103,Hyderabad,2025-06-16,4,1300.0,0.15,4420.0
7034,1167,106,Mumbai,2025-09-22,3,80000.0,0.25,180000.0
7035,1630,105,Hyderabad,2025-07-14,5,45000.0,0.15,191250.0
7036,1556,110,Delhi,2025-08-09,5,45000.0,0.05,213750.0
7037,1723,103,Hyderabad,2025-05-16,3,1300.0,0.4,2340.0
7038,1673,107,Bangalore,2025-09-29,2,50000.0,0.35,65000.0
7039,1178,104,Mumbai,2025-11-25,2,8000.0,0.05,15200.0
7040,1852,110,Delhi,2025-10-19,4,45000.0,0.05,171000.0
7041,1624,110,Chennai,2025-10-08,4,45000.0,0.3,126000.0
7042,1637,108,Mumbai,2025-06-17,1,15000.0,0.25,11250.0
7043,1385,110,Hyderabad,2025-07-18,2,45000.0,0.05,85500.0
7044,1564,103,Mumbai,2025-09-22,4,1300.0,0.15,4420.0
7045,1873,101,Delhi,2026-04-13,4,250000.0,0.05,950000.0
7046,1077,110,Mumbai,2025-11-18,1,45000.0,0.2,36000.0
7047,1244,107,Mumbai,2025-09-01,4,50000.0,0.15,170000.0
7048,1108,104,Bangalore,2026-01-21,5,8000.0,0.3,28000.0
7049,1141,110,Delhi,2025-11-10,5,45000.0,0.05,213750.0
7050,1911,108,Delhi,2025-11-01,1,15000.0,0.35,9750.0
7051,1056,107,Hyderabad,2025-06-17,4,50000.0,0.3,140000.0
7052,1616,108,Mumbai,2026-04-06,1,15000.0,0.05,14250.0
7053,1914,101,Chennai,2026-03-11,2,250000.0,0.1,450000.0
7054,1861,107,Bangalore,2025-08-10,5,50000.0,0.4,150000.0
7055,1963,108,Bangalore,2025-09-01,1,15000.0,0.35,9750.0
7056,1485,109,Mumbai,2025-07-21,2,65000.0,0.3,91000.0
7057,1756,103,Chennai,2026-03-01,5,1300.0,0.15,5525.0
7058,1893,110,Delhi,2026-04-10,1,45000.0,0.35,29250.0
7059,1036,103,Bangalore,2025-04-22,3,1300.0,0.35,2535.0
7060,1468,104,Bangalore,2025-09-03,3,8000.0,0.35,15600.0
7061,1945,104,Mumbai,2025-09-04,4,8000.0,0.05,30400.0
7062,1510,104,Bangalore,2026-02-13,4,8000.0,0.35,20800.0
7063,1472,110,Chennai,2025-06-04,3,45000.0,0.2,108000.0
7064,1575,105,Chennai,2025-12-29,4,45000.0,0.25,135000.0
7065,1064,109,Delhi,2025-04-29,4,65000.0,0.35,169000.0
7066,1255,104,Mumbai,2026-06-02,1,8000.0,0.05,7600.0
7067,1050,103,Chennai,2026-01-25,1,1300.0,0.3,910.0
7068,1693,110,Mumbai,2026-03-03,5,45000.0,0.05,213750.0
7069,1989,101,Bangalore,2026-03-27,1,250000.0,0.4,150000.0
7070,1379,105,Delhi,2026-10-02,5,45000.0,0.3,157500.0
7071,1776,106,Chennai,2026-03-03,2,80000.0,0.2,128000.0
7072,1274,109,Mumbai,2026-07-02,4,65000.0,0.35,169000.0
7073,1251,105,Mumbai,2025-11-22,1,45000.0,0.35,29250.0
7074,1176,102,Chennai,2026-01-20,5,70000.0,0.15,297500.0
7075,1043,106,Bangalore,2025-07-11,1,80000.0,0.1,72000.0
7076,1441,104,Hyderabad,2025-08-29,3,8000.0,0.3,16800.0
7077,1173,107,Bangalore,2025-06-12,3,50000.0,0.35,97500.0
7078,1475,101,Delhi,2025-10-30,3,250000.0,0.3,525000.0
7079,1937,103,Hyderabad,2026-01-03,4,1300.0,0.35,3380.0
7080,1794,110,Delhi,2025-12-16,4,45000.0,0.4,108000.0
7081,1538,110,Hyderabad,2025-04-28,4,45000.0,0.25,135000.0
7082,1957,109,Bangalore,2025-07-19,3,65000.0,0.15,165750.0
7083,1594,107,Mumbai,2025-11-20,1,50000.0,0.4,30000.0
7084,1554,109,Mumbai,2025-12-31,1,65000.0,0.15,55250.0
7085,1160,104,Delhi,2025-07-25,1,8000.0,0.4,4800.0
7086,1965,101,Bangalore,2025-05-22,4,250000.0,0.15,850000.0
7087,1614,101,Chennai,2025-09-08,5,250000.0,0.25,937500.0
7088,1531,103,Bangalore,2025-07-18,3,1300.0,0.1,3510.0
7089,1121,106,Bangalore,2026-01-02,1,80000.0,0.2,64000.0
7090,1457,106,Chennai,2025-08-22,3,80000.0,0.05,228000.0
7091,1471,105,Mumbai,2025-05-10,5,45000.0,0.05,213750.0
7092,1257,105,Mumbai,2025-08-03,2,45000.0,0.35,58500.0
7093,1879,106,Hyderabad,2025-07-12,1,80000.0,0.1,72000.0
7094,1251,102,Mumbai,2025-12-22,4,70000.0,0.3,196000.0
7095,1332,106,Bangalore,2025-09-06,2,80000.0,0.4,96000.0
7096,1258,110,Bangalore,2026-02-08,3,45000.0,0.15,114750.0
7097,1006,108,Mumbai,2025-09-28,2,15000.0,0.2,24000.0
7098,1786,104,Delhi,2026-01-29,2,8000.0,0.05,15200.0
7099,1517,103,Hyderabad,2025-12-19,3,1300.0,0.05,3705.0
7100,1306,102,Delhi,2026-01-10,5,70000.0,0.1,315000.0
7101,1056,104,Hyderabad,2025-07-11,2,8000.0,0.2,12800.0
7102,1126,110,Bangalore,2025-10-30,5,45000.0,0.3,157500.0
7103,1575,108,Chennai,2025-04-25,4,15000.0,0.35,39000.0
7104,1168,107,Mumbai,2025-04-22,4,50000.0,0.15,170000.0
7105,1544,102,Bangalore,2025-08-09,4,70000.0,0.4,168000.0
7106,1908,101,Hyderabad,2025-02-05,5,250000.0,0.05,1187500.0
7107,1934,104,Bangalore,2025-10-31,2,8000.0,0.2,12800.0
7108,1964,110,Hyderabad,2026-01-11,5,45000.0,0.4,135000.0
7109,1557,102,Mumbai,2026-03-19,5,70000.0,0.35,227500.0
7110,1220,104,Mumbai,2025-05-25,2,8000.0,0.1,14400.0
7111,1366,103,Bangalore,2025-07-28,2,1300.0,0.35,1690.0
7112,1883,108,Hyderabad,2025-06-01,1,15000.0,0.4,9000.0
7113,1917,107,Delhi,2025-09-25,1,50000.0,0.25,37500.0
7114,1368,106,Delhi,2025-06-30,5,80000.0,0.4,240000.0
7115,1981,104,Chennai,2025-08-15,2,8000.0,0.1,14400.0
7116,1551,110,Bangalore,2025-05-24,5,45000.0,0.4,135000.0
7117,1880,108,Mumbai,2025-07-03,4,15000.0,0.05,57000.0
7118,1585,102,Mumbai,2025-08-07,3,70000.0,0.2,168000.0
7119,1522,109,Mumbai,2025-05-15,3,65000.0,0.3,136500.0
7120,1726,103,Hyderabad,2025-05-03,2,1300.0,0.1,2340.0
7121,1391,104,Hyderabad,2025-05-01,4,8000.0,0.05,30400.0
7122,1497,105,Bangalore,2025-10-27,1,45000.0,0.25,33750.0
7123,1504,109,Delhi,2025-04-18,5,65000.0,0.1,292500.0
7124,1367,105,Mumbai,2025-11-22,2,45000.0,0.15,76500.0
7125,1703,105,Bangalore,2025-11-13,4,45000.0,0.3,126000.0
7126,1388,107,Hyderabad,2026-04-10,2,50000.0,0.05,95000.0
7127,1626,103,Chennai,2025-12-25,2,1300.0,0.1,2340.0
7128,1487,110,Hyderabad,2025-05-14,4,45000.0,0.1,162000.0
7129,1589,103,Mumbai,2026-03-02,4,1300.0,0.25,3900.0
7130,1738,103,Bangalore,2025-05-24,3,1300.0,0.25,2925.0
7131,1765,103,Mumbai,2025-06-07,1,1300.0,0.4,780.0
7132,1785,106,Chennai,2026-01-13,5,80000.0,0.4,240000.0
7133,1292,104,Chennai,2026-04-13,1,8000.0,0.15,6800.0
7134,1237,109,Delhi,2025-07-05,1,65000.0,0.35,42250.0
7135,1139,107,Delhi,2026-03-06,3,50000.0,0.2,120000.0
7136,1913,105,Chennai,2025-11-18,3,45000.0,0.15,114750.0
7137,1113,109,Bangalore,2025-06-17,5,65000.0,0.4,195000.0
7138,1220,102,Mumbai,2025-11-23,3,70000.0,0.25,157500.0
7139,1311,103,Hyderabad,2026-03-31,1,1300.0,0.4,780.0
7140,1860,105,Hyderabad,2025-06-28,5,45000.0,0.2,180000.0
7141,1661,109,Chennai,2025-08-31,3,65000.0,0.35,126750.0
7142,1175,101,Chennai,2025-11-26,1,250000.0,0.2,200000.0
7143,1049,102,Delhi,2026-01-16,4,70000.0,0.05,266000.0
7144,1445,101,Chennai,2025-11-17,1,250000.0,0.15,212500.0
7145,1088,107,Bangalore,2025-08-05,2,50000.0,0.1,90000.0
7146,1204,105,Mumbai,2025-05-22,4,45000.0,0.4,108000.0
7147,1217,109,Chennai,2025-05-01,5,65000.0,0.3,227500.0
7148,1047,109,Delhi,2025-09-26,2,65000.0,0.1,117000.0
7149,1222,101,Delhi,2026-01-31,2,250000.0,0.4,300000.0
7150,1006,107,Mumbai,2025-07-09,4,50000.0,0.4,120000.0
7151,1766,108,Bangalore,2025-05-24,5,15000.0,0.2,60000.0
7152,1650,105,Delhi,2025-11-08,1,45000.0,0.05,42750.0
7153,1091,106,Mumbai,2025-12-15,4,80000.0,0.05,304000.0
7154,1608,103,Delhi,2025-08-12,5,1300.0,0.35,4225.0
7155,1845,105,Bangalore,2025-02-10,2,45000.0,0.25,67500.0
7156,1683,110,Bangalore,2025-04-06,4,45000.0,0.1,162000.0
7157,1303,106,Delhi,2025-06-29,3,80000.0,0.2,192000.0
7158,1197,105,Bangalore,2026-01-11,3,45000.0,0.3,94500.0
7159,1465,102,Delhi,2025-12-19,4,70000.0,0.2,224000.0
7160,1671,107,Bangalore,2026-02-28,1,50000.0,0.2,40000.0
7161,1685,109,Hyderabad,2026-01-31,4,65000.0,0.2,208000.0
7162,1533,108,Mumbai,2025-10-21,5,15000.0,0.35,48750.0
7163,1819,108,Hyderabad,2025-12-01,3,15000.0,0.2,36000.0
7164,1867,106,Chennai,2025-05-29,3,80000.0,0.05,228000.0
7165,1967,108,Delhi,2025-05-06,1,15000.0,0.1,13500.0
7166,1977,103,Hyderabad,2025-12-01,4,1300.0,0.35,3380.0
7167,1491,102,Mumbai,2026-10-04,3,70000.0,0.2,168000.0
7168,1215,102,Hyderabad,2025-08-01,4,70000.0,0.25,210000.0
7169,1703,110,Bangalore,2026-01-28,3,45000.0,0.05,128250.0
7170,1242,106,Mumbai,2025-08-31,1,80000.0,0.05,76000.0
7171,1185,101,Hyderabad,2026-01-04,2,250000.0,0.05,475000.0
7172,1529,110,Delhi,2025-07-11,4,45000.0,0.05,171000.0
7173,1517,102,Hyderabad,2026-01-24,3,70000.0,0.1,189000.0
7174,1339,107,Bangalore,2025-08-19,3,50000.0,0.3,105000.0
7175,1559,105,Delhi,2026-08-01,3,45000.0,0.2,108000.0
7176,1441,106,Hyderabad,2026-02-28,1,80000.0,0.2,64000.0
7177,1381,106,Bangalore,2026-02-26,5,80000.0,0.3,280000.0
7178,1131,109,Chennai,2025-08-18,3,65000.0,0.1,175500.0
7179,1101,105,Delhi,2025-09-10,2,45000.0,0.15,76500.0
7180,1306,110,Delhi,2025-10-22,5,45000.0,0.05,213750.0
7181,1198,103,Delhi,2026-02-21,1,1300.0,0.4,780.0
7182,1848,107,Hyderabad,2025-05-19,1,50000.0,0.05,47500.0
7183,1097,107,Delhi,2025-07-10,2,50000.0,0.3,70000.0
7184,1179,109,Chennai,2026-02-28,4,65000.0,0.35,169000.0
7185,1301,105,Mumbai,2025-03-05,4,45000.0,0.35,117000.0
7186,1661,109,Chennai,2025-09-11,5,65000.0,0.4,195000.0
7187,1901,101,Hyderabad,2026-02-27,2,250000.0,0.3,350000.0
7188,1144,101,Bangalore,2025-12-29,1,250000.0,0.3,175000.0
7189,1831,109,Chennai,2026-02-14,5,65000.0,0.2,260000.0
7190,1322,103,Bangalore,2025-09-29,2,1300.0,0.15,2210.0
7191,1979,104,Mumbai,2025-10-27,4,8000.0,0.1,28800.0
7192,1378,101,Hyderabad,2025-08-09,4,250000.0,0.3,700000.0
7193,1218,105,Hyderabad,2026-04-13,2,45000.0,0.15,76500.0
7194,1907,101,Chennai,2026-02-25,5,250000.0,0.4,750000.0
7195,1607,103,Mumbai,2025-12-15,5,1300.0,0.05,6175.0
7196,1620,101,Bangalore,2025-05-18,2,250000.0,0.35,325000.0
7197,1509,101,Mumbai,2025-05-24,2,250000.0,0.2,400000.0
7198,1879,107,Hyderabad,2025-07-11,4,50000.0,0.25,150000.0
7199,1512,106,Delhi,2025-12-26,5,80000.0,0.05,380000.0
7200,1569,108,Mumbai,2025-04-27,2,15000.0,0.35,19500.0
7201,1470,110,Chennai,2025-09-19,5,45000.0,0.3,157500.0
7202,1130,101,Delhi,2026-01-30,2,250000.0,0.1,450000.0
7203,1343,106,Bangalore,2025-08-14,4,80000.0,0.4,192000.0
7204,1164,107,Bangalore,2025-07-07,1,50000.0,0.35,32500.0
7205,1159,109,Chennai,2025-11-16,4,65000.0,0.4,156000.0
7206,1292,108,Chennai,2025-10-22,2,15000.0,0.15,25500.0
7207,1147,104,Delhi,2025-11-04,2,8000.0,0.3,11200.0
7208,1149,103,Hyderabad,2025-08-26,4,1300.0,0.35,3380.0
7209,1664,107,Bangalore,2025-10-20,4,50000.0,0.25,150000.0
7210,1392,108,Chennai,2025-04-24,5,15000.0,0.1,67500.0
7211,1045,107,Chennai,2025-05-12,1,50000.0,0.25,37500.0
7212,1504,109,Delhi,2025-08-17,1,65000.0,0.4,39000.0
7213,1230,110,Chennai,2025-09-19,4,45000.0,0.4,108000.0
7214,1063,106,Delhi,2025-05-13,2,80000.0,0.15,136000.0
7215,1253,106,Mumbai,2025-05-13,1,80000.0,0.3,56000.0
7216,1353,101,Delhi,2025-07-23,3,250000.0,0.25,562500.0
